defensiveZoneFaceoffLosses,defensiveZoneFaceoffWins,defensiveZoneFaceoffs,evFaceoffs,evFaceoffsLost,evFaceoffsWon,faceoffWinPct,gameDate,gameId,gamesPlayed,homeRoad,lastName,neutralZoneFaceoffLosses,neutralZoneFaceoffWins,neutralZoneFaceoffs,offensiveZoneFaceoffLosses,offensiveZoneFaceoffWins,offensiveZoneFaceoffs,opponentTeamAbbrev,playerId,positionCode,ppFaceoffs,ppFaceoffsLost,ppFaceoffsWon,shFaceoffs,shFaceoffsLost,shFaceoffsWon,skaterFullName,teamAbbrev,totalFaceoffLosses,totalFaceoffWins,totalFaceoffs,game_type
3.0,3.0,6.0,15,6,9,0.56,2021-03-18,2020020468,1,R,Bergeron,0.0,5.0,5.0,8.0,6.0,14.0,BUF,8470638,C,8,4,4,2,1,1,Patrice Bergeron,BOS,11,14,25,2
4.0,8.0,12.0,11,6,5,0.63157,2021-04-20,2020020483,1,R,Bergeron,2.0,0.0,2.0,1.0,4.0,5.0,BUF,8470638,C,3,1,2,5,0,5,Patrice Bergeron,BOS,7,12,19,2
2.0,4.0,6.0,14,7,7,0.65,2021-01-16,2020020023,1,R,Bergeron,1.0,2.0,3.0,4.0,7.0,11.0,NJD,8470638,C,2,0,2,4,0,4,Patrice Bergeron,BOS,7,13,20,2
2.0,4.0,6.0,23,5,18,0.79166,2021-02-13,2020020230,1,R,Bergeron,0.0,5.0,5.0,3.0,10.0,13.0,NYI,8470638,C,1,0,1,0,0,0,Patrice Bergeron,BOS,5,19,24,2
1.0,2.0,3.0,21,12,9,0.44444,2021-03-30,2020020556,1,H,Bergeron,3.0,4.0,7.0,11.0,6.0,17.0,NJD,8470638,C,5,2,3,1,1,0,Patrice Bergeron,BOS,15,12,27,2
5.0,7.0,12.0,21,12,9,0.44444,2021-04-06,2020020614,1,R,Bergeron,5.0,3.0,8.0,5.0,2.0,7.0,PHI,8470638,C,2,2,0,4,1,3,Patrice Bergeron,BOS,15,12,27,2
1.0,3.0,4.0,11,5,6,0.63157,2021-01-30,2020020127,1,R,Bergeron,2.0,2.0,4.0,4.0,7.0,11.0,WSH,8470638,C,7,1,6,1,1,0,Patrice Bergeron,BOS,7,12,19,2
1.0,6.0,7.0,13,2,11,0.88235,2021-05-10,2020020529,1,H,Bergeron,0.0,1.0,1.0,1.0,8.0,9.0,NYI,8470638,C,3,0,3,1,0,1,Patrice Bergeron,BOS,2,15,17,2
1.0,3.0,4.0,16,4,12,0.7619,2021-05-08,2020020854,1,H,Bergeron,4.0,3.0,7.0,0.0,10.0,10.0,NYR,8470638,C,3,0,3,2,1,1,Patrice Bergeron,BOS,5,16,21,2
4.0,2.0,6.0,16,7,9,0.45454,2021-01-23,2020020075,1,H,Bergeron,2.0,3.0,5.0,6.0,5.0,11.0,PHI,8470638,C,4,3,1,2,2,0,Patrice Bergeron,BOS,12,10,22,2
2.0,5.0,7.0,13,4,9,0.68421,2021-04-11,2020020714,1,H,Bergeron,1.0,2.0,3.0,3.0,6.0,9.0,WSH,8470638,C,3,2,1,3,0,3,Patrice Bergeron,BOS,6,13,19,2
3.0,7.0,10.0,14,5,9,0.73076,2021-01-14,2020020007,1,R,Bergeron,2.0,4.0,6.0,2.0,8.0,10.0,NJD,8470638,C,7,0,7,5,2,3,Patrice Bergeron,BOS,7,19,26,2
0.0,3.0,3.0,16,7,9,0.61111,2021-02-25,2020020312,1,R,Bergeron,4.0,4.0,8.0,3.0,4.0,7.0,NYI,8470638,C,2,0,2,0,0,0,Patrice Bergeron,BOS,7,11,18,2
7.0,6.0,13.0,17,8,9,0.58333,2021-02-05,2020020174,1,R,Bergeron,2.0,4.0,6.0,1.0,4.0,5.0,PHI,8470638,C,2,0,2,5,2,3,Patrice Bergeron,BOS,10,14,24,2
4.0,10.0,14.0,25,10,15,0.63333,2021-04-27,2020020770,1,R,Bergeron,5.0,1.0,6.0,2.0,8.0,10.0,PIT,8470638,C,3,1,2,2,0,2,Patrice Bergeron,BOS,11,19,30,2
3.0,4.0,7.0,11,4,7,0.57894,2021-04-18,2020020701,1,H,Bergeron,2.0,5.0,7.0,3.0,2.0,5.0,WSH,8470638,C,2,2,0,6,2,4,Patrice Bergeron,BOS,8,11,19,2
3.0,3.0,6.0,23,10,13,0.56521,2021-04-25,2020020757,1,R,Bergeron,2.0,4.0,6.0,5.0,6.0,11.0,PIT,8470638,C,0,0,0,0,0,0,Patrice Bergeron,BOS,10,13,23,2
4.0,7.0,11.0,17,6,11,0.625,2021-04-29,2020020782,1,H,Bergeron,2.0,1.0,3.0,3.0,7.0,10.0,BUF,8470638,C,5,1,4,2,2,0,Patrice Bergeron,BOS,9,15,24,2
3.0,6.0,9.0,20,4,16,0.74193,2021-04-05,2020020390,1,H,Bergeron,2.0,6.0,8.0,3.0,11.0,14.0,PHI,8470638,C,7,2,5,4,2,2,Patrice Bergeron,BOS,8,23,31,2
4.0,2.0,6.0,19,5,14,0.6923,2021-05-04,2020020825,1,R,Bergeron,3.0,6.0,9.0,1.0,10.0,11.0,NJD,8470638,C,3,1,2,4,2,2,Patrice Bergeron,BOS,8,18,26,2
3.0,3.0,6.0,12,5,7,0.5238,2021-03-27,2020020179,1,H,Bergeron,1.0,3.0,4.0,6.0,5.0,11.0,BUF,8470638,C,8,4,4,1,1,0,Patrice Bergeron,BOS,10,11,21,2
4.0,8.0,12.0,11,1,10,0.7826,2021-04-08,2020020628,1,R,Bergeron,0.0,6.0,6.0,1.0,4.0,5.0,WSH,8470638,C,5,1,4,7,3,4,Patrice Bergeron,BOS,5,18,23,2
3.0,5.0,8.0,14,10,4,0.53846,2021-02-12,2020020228,1,R,Bergeron,5.0,3.0,8.0,4.0,6.0,10.0,NYR,8470638,C,7,1,6,5,1,4,Patrice Bergeron,BOS,12,14,26,2
3.0,2.0,5.0,11,5,6,0.47058,2021-05-01,2020020796,1,H,Bergeron,2.0,3.0,5.0,4.0,3.0,7.0,BUF,8470638,C,4,2,2,2,2,0,Patrice Bergeron,BOS,9,8,17,2
3.0,5.0,8.0,20,9,11,0.54545,2021-05-03,2020020813,1,R,Bergeron,4.0,1.0,5.0,3.0,6.0,9.0,NJD,8470638,C,1,1,0,1,0,1,Patrice Bergeron,BOS,10,12,22,2
3.0,5.0,8.0,8,4,4,0.6,2021-03-11,2020020415,1,H,Bergeron,1.0,0.0,1.0,2.0,4.0,6.0,NYR,8470638,C,2,1,1,5,1,4,Patrice Bergeron,BOS,6,9,15,2
3.0,2.0,5.0,14,5,9,0.66666,2021-03-25,2020020515,1,H,Bergeron,1.0,1.0,2.0,2.0,9.0,11.0,NYI,8470638,C,3,0,3,1,1,0,Patrice Bergeron,BOS,6,12,18,2
2.0,1.0,3.0,11,4,7,0.70588,2021-02-21,2020020290,1,H,Bergeron,0.0,5.0,5.0,3.0,6.0,9.0,PHI,8470638,C,4,0,4,2,1,1,Patrice Bergeron,BOS,5,12,17,2
3.0,7.0,10.0,11,5,6,0.72222,2021-01-28,2020020109,1,H,Bergeron,2.0,3.0,5.0,0.0,3.0,3.0,PIT,8470638,C,3,0,3,4,0,4,Patrice Bergeron,BOS,5,13,18,2
1.0,3.0,4.0,14,6,8,0.5625,2021-03-09,2020020401,1,R,Bergeron,1.0,0.0,1.0,5.0,6.0,11.0,NYI,8470638,C,2,1,1,0,0,0,Patrice Bergeron,BOS,7,9,16,2
0.0,2.0,2.0,11,3,8,0.71428,2021-05-06,2020020838,1,H,Bergeron,2.0,4.0,6.0,2.0,4.0,6.0,NYR,8470638,C,3,1,2,0,0,0,Patrice Bergeron,BOS,4,10,14,2
2.0,1.0,3.0,7,4,3,0.58333,2021-04-15,2020020665,1,H,Bergeron,0.0,0.0,0.0,3.0,6.0,9.0,NYI,8470638,C,4,1,3,1,0,1,Patrice Bergeron,BOS,5,7,12,2
4.0,4.0,8.0,13,4,9,0.60869,2021-03-13,2020020430,1,H,Bergeron,2.0,2.0,4.0,3.0,8.0,11.0,NYR,8470638,C,7,2,5,3,3,0,Patrice Bergeron,BOS,9,14,23,2
3.0,2.0,5.0,9,3,6,0.625,2021-03-07,2020020244,1,H,Bergeron,0.0,2.0,2.0,3.0,6.0,9.0,NJD,8470638,C,4,1,3,3,2,1,Patrice Bergeron,BOS,6,10,16,2
0.0,8.0,8.0,14,4,10,0.68421,2021-03-05,2020020373,1,H,Bergeron,2.0,3.0,5.0,4.0,2.0,6.0,WSH,8470638,C,3,2,1,2,0,2,Patrice Bergeron,BOS,6,13,19,2
3.0,2.0,5.0,15,5,10,0.6,2021-04-13,2020020195,1,H,Bergeron,1.0,2.0,3.0,4.0,8.0,12.0,BUF,8470638,C,1,0,1,4,3,1,Patrice Bergeron,BOS,8,12,20,2
5.0,7.0,12.0,10,3,7,0.5238,2021-04-16,2020020685,1,H,Bergeron,3.0,1.0,4.0,2.0,3.0,5.0,NYI,8470638,C,4,1,3,7,6,1,Patrice Bergeron,BOS,10,11,21,2
2.0,4.0,6.0,19,5,14,0.70833,2021-04-01,2020020571,1,H,Bergeron,3.0,2.0,5.0,2.0,11.0,13.0,PIT,8470638,C,4,2,2,1,0,1,Patrice Bergeron,BOS,7,17,24,2
2.0,6.0,8.0,16,5,11,0.68181,2021-02-18,2020020265,1,H,Bergeron,2.0,3.0,5.0,3.0,6.0,9.0,NJD,8470638,C,3,2,1,3,0,3,Patrice Bergeron,BOS,7,15,22,2
0.0,2.0,2.0,17,7,10,0.63636,2021-05-15,2020030121,1,R,Bergeron,3.0,4.0,7.0,5.0,8.0,13.0,WSH,8470638,C,4,1,3,1,0,1,Patrice Bergeron,BOS,8,14,22,3
6.0,9.0,15.0,15,7,8,0.6,2021-05-23,2020030125,1,R,Bergeron,3.0,2.0,5.0,1.0,4.0,5.0,WSH,8470638,C,3,1,2,7,2,5,Patrice Bergeron,BOS,10,15,25,3
4.0,4.0,8.0,24,9,15,0.62068,2021-05-17,2020030122,1,R,Bergeron,4.0,5.0,9.0,3.0,9.0,12.0,WSH,8470638,C,2,1,1,3,1,2,Patrice Bergeron,BOS,11,18,29,3
6.0,4.0,10.0,19,11,8,0.41666,2021-06-05,2020030214,1,R,Bergeron,3.0,6.0,9.0,5.0,0.0,5.0,NYI,8470638,C,3,2,1,2,1,1,Patrice Bergeron,BOS,14,10,24,3
7.0,5.0,12.0,20,11,9,0.45161,2021-05-19,2020030123,1,H,Bergeron,3.0,3.0,6.0,7.0,6.0,13.0,WSH,8470638,C,5,3,2,6,3,3,Patrice Bergeron,BOS,17,14,31,3
5.0,3.0,8.0,12,8,4,0.33333,2021-06-03,2020030213,1,R,Bergeron,4.0,1.0,5.0,3.0,2.0,5.0,NYI,8470638,C,3,2,1,3,2,1,Patrice Bergeron,BOS,12,6,18,3
2.0,7.0,9.0,12,3,9,0.72222,2021-05-29,2020030211,1,H,Bergeron,1.0,1.0,2.0,2.0,5.0,7.0,NYI,8470638,C,2,0,2,4,2,2,Patrice Bergeron,BOS,5,13,18,3
2.0,3.0,5.0,7,1,6,0.6875,2021-05-21,2020030124,1,H,Bergeron,1.0,5.0,6.0,2.0,3.0,5.0,WSH,8470638,C,4,2,2,5,2,3,Patrice Bergeron,BOS,5,11,16,3
4.0,4.0,8.0,14,9,5,0.38095,2021-05-31,2020030212,1,H,Bergeron,1.0,1.0,2.0,8.0,3.0,11.0,NYI,8470638,C,2,2,0,5,2,3,Patrice Bergeron,BOS,13,8,21,3
3.0,2.0,5.0,17,6,11,0.61904,2021-06-09,2020030216,1,R,Bergeron,3.0,3.0,6.0,2.0,8.0,10.0,NYI,8470638,C,3,1,2,1,1,0,Patrice Bergeron,BOS,8,13,21,3
2.0,4.0,6.0,15,7,8,0.5909,2021-06-07,2020030215,1,H,Bergeron,2.0,2.0,4.0,5.0,7.0,12.0,NYI,8470638,C,3,0,3,4,2,2,Patrice Bergeron,BOS,9,13,22,3
4.0,5.0,9.0,19,8,11,0.57142,2021-11-09,2021020182,1,H,Bergeron,3.0,2.0,5.0,5.0,9.0,14.0,OTT,8470638,C,3,1,2,6,3,3,Patrice Bergeron,BOS,12,16,28,2
2.0,3.0,5.0,13,4,9,0.66666,2022-02-17,2021021006,1,R,Bergeron,0.0,5.0,5.0,4.0,4.0,8.0,NYI,8470638,C,4,2,2,1,0,1,Patrice Bergeron,BOS,6,12,18,2
7.0,12.0,19.0,24,8,16,0.58064,2021-12-09,2021020408,1,R,Bergeron,5.0,2.0,7.0,1.0,4.0,5.0,EDM,8470638,C,3,2,1,4,3,1,Patrice Bergeron,BOS,13,18,31,2
2.0,6.0,8.0,11,1,10,0.82608,2022-04-14,2021021181,1,H,Bergeron,0.0,6.0,6.0,2.0,7.0,9.0,OTT,8470638,C,7,1,6,5,2,3,Patrice Bergeron,BOS,4,19,23,2
1.0,5.0,6.0,18,6,12,0.63636,2021-11-26,2021020304,1,H,Bergeron,4.0,1.0,5.0,3.0,8.0,11.0,NYR,8470638,C,3,1,2,1,1,0,Patrice Bergeron,BOS,8,14,22,2
6.0,8.0,14.0,21,8,13,0.56666,2021-12-11,2021020425,1,R,Bergeron,3.0,4.0,7.0,4.0,5.0,9.0,CGY,8470638,C,2,1,1,7,4,3,Patrice Bergeron,BOS,13,17,30,2
3.0,2.0,5.0,13,4,9,0.625,2022-03-01,2021020859,1,R,Bergeron,0.0,2.0,2.0,3.0,6.0,9.0,ANA,8470638,C,2,1,1,1,1,0,Patrice Bergeron,BOS,6,10,16,2
1.0,2.0,3.0,12,7,5,0.55555,2021-11-20,2021020267,1,R,Bergeron,3.0,3.0,6.0,4.0,5.0,9.0,PHI,8470638,C,4,1,3,2,0,2,Patrice Bergeron,BOS,8,10,18,2
5.0,2.0,7.0,22,12,10,0.41666,2022-03-07,2021020898,1,H,Bergeron,1.0,3.0,4.0,8.0,5.0,13.0,LAK,8470638,C,1,1,0,1,1,0,Patrice Bergeron,BOS,14,10,24,2
0.0,2.0,2.0,20,8,12,0.61538,2021-11-30,2021020337,1,H,Bergeron,2.0,2.0,4.0,8.0,12.0,20.0,DET,8470638,C,6,2,4,0,0,0,Patrice Bergeron,BOS,10,16,26,2
3.0,2.0,5.0,9,4,5,0.66666,2022-04-28,2021021290,1,H,Bergeron,0.0,1.0,1.0,1.0,5.0,6.0,BUF,8470638,C,3,0,3,0,0,0,Patrice Bergeron,BOS,4,8,12,2
3.0,5.0,8.0,20,5,15,0.68,2021-10-30,2021020117,1,H,Bergeron,0.0,5.0,5.0,5.0,7.0,12.0,FLA,8470638,C,4,2,2,1,1,0,Patrice Bergeron,BOS,8,17,25,2
1.0,4.0,5.0,17,6,11,0.68181,2022-03-31,2021021074,1,H,Bergeron,2.0,4.0,6.0,4.0,7.0,11.0,NJD,8470638,C,3,1,2,2,0,2,Patrice Bergeron,BOS,7,15,22,2
2.0,3.0,5.0,13,5,8,0.5,2022-03-05,2021020885,1,R,Bergeron,4.0,2.0,6.0,3.0,4.0,7.0,CBJ,8470638,C,1,1,0,4,3,1,Patrice Bergeron,BOS,9,9,18,2
1.0,3.0,4.0,10,1,9,0.88235,2022-01-28,2021020771,1,R,Bergeron,0.0,4.0,4.0,1.0,8.0,9.0,ARI,8470638,C,5,1,4,2,0,2,Patrice Bergeron,BOS,2,15,17,2
2.0,2.0,4.0,13,6,7,0.53333,2022-03-03,2021020872,1,R,Bergeron,2.0,1.0,3.0,3.0,5.0,8.0,VGK,8470638,C,1,0,1,1,1,0,Patrice Bergeron,BOS,7,8,15,2
2.0,3.0,5.0,11,6,5,0.5625,2022-04-23,2021021248,1,H,Bergeron,2.0,3.0,5.0,3.0,3.0,6.0,NYR,8470638,C,5,1,4,0,0,0,Patrice Bergeron,BOS,7,9,16,2
3.0,2.0,5.0,14,3,11,0.75,2021-11-21,2021020274,1,H,Bergeron,1.0,2.0,3.0,1.0,11.0,12.0,CGY,8470638,C,5,1,4,1,1,0,Patrice Bergeron,BOS,5,15,20,2
4.0,3.0,7.0,12,7,5,0.5,2022-02-28,2021020850,1,R,Bergeron,3.0,4.0,7.0,3.0,3.0,6.0,LAK,8470638,C,5,2,3,3,1,2,Patrice Bergeron,BOS,10,10,20,2
2.0,1.0,3.0,20,8,12,0.5,2022-04-21,2021021238,1,R,Bergeron,2.0,3.0,5.0,8.0,8.0,16.0,PIT,8470638,C,3,3,0,1,1,0,Patrice Bergeron,BOS,12,12,24,2
6.0,5.0,11.0,18,7,11,0.55555,2022-03-15,2021020957,1,R,Bergeron,2.0,1.0,3.0,4.0,9.0,13.0,CHI,8470638,C,5,3,2,4,2,2,Patrice Bergeron,BOS,12,15,27,2
6.0,5.0,11.0,15,8,7,0.52,2021-12-02,2021020358,1,R,Bergeron,1.0,1.0,2.0,5.0,7.0,12.0,NSH,8470638,C,6,2,4,4,2,2,Patrice Bergeron,BOS,12,13,25,2
5.0,3.0,8.0,16,7,9,0.5,2022-04-08,2021021137,1,R,Bergeron,2.0,1.0,3.0,4.0,7.0,11.0,TBL,8470638,C,1,1,0,5,3,2,Patrice Bergeron,BOS,11,11,22,2
5.0,2.0,7.0,10,5,5,0.52941,2022-02-01,2021020795,1,H,Bergeron,0.0,4.0,4.0,3.0,3.0,6.0,SEA,8470638,C,3,1,2,4,2,2,Patrice Bergeron,BOS,8,9,17,2
1.0,5.0,6.0,14,4,10,0.65,2022-04-26,2021021272,1,H,Bergeron,1.0,4.0,5.0,5.0,4.0,9.0,FLA,8470638,C,5,2,3,1,1,0,Patrice Bergeron,BOS,7,13,20,2
2.0,6.0,8.0,16,4,12,0.73076,2022-04-10,2021021158,1,R,Bergeron,3.0,2.0,5.0,2.0,11.0,13.0,WSH,8470638,C,8,2,6,2,1,1,Patrice Bergeron,BOS,7,19,26,2
0.0,2.0,2.0,13,5,8,0.73684,2022-02-21,2021020508,1,H,Bergeron,2.0,3.0,5.0,3.0,9.0,12.0,COL,8470638,C,6,0,6,0,0,0,Patrice Bergeron,BOS,5,14,19,2
0.0,2.0,2.0,14,6,8,0.6,2021-10-20,2021020050,1,R,Bergeron,3.0,3.0,6.0,3.0,4.0,7.0,PHI,8470638,C,1,0,1,0,0,0,Patrice Bergeron,BOS,6,9,15,2
1.0,1.0,2.0,10,5,5,0.57142,2022-04-19,2021021225,1,R,Bergeron,2.0,2.0,4.0,3.0,5.0,8.0,STL,8470638,C,2,0,2,2,1,1,Patrice Bergeron,BOS,6,8,14,2
1.0,7.0,8.0,10,1,9,0.8421,2021-11-04,2021020148,1,H,Bergeron,0.0,1.0,1.0,2.0,8.0,10.0,DET,8470638,C,7,2,5,2,0,2,Patrice Bergeron,BOS,3,16,19,2
2.0,2.0,4.0,8,1,7,0.71428,2021-10-22,2021020062,1,R,Bergeron,0.0,5.0,5.0,2.0,3.0,5.0,BUF,8470638,C,2,2,0,4,1,3,Patrice Bergeron,BOS,4,10,14,2
4.0,4.0,8.0,21,7,14,0.57142,2022-01-01,2021020566,1,H,Bergeron,0.0,7.0,7.0,8.0,5.0,13.0,BUF,8470638,C,4,4,0,3,1,2,Patrice Bergeron,BOS,12,16,28,2
2.0,7.0,9.0,12,3,9,0.77777,2022-02-08,2021020523,1,H,Bergeron,1.0,2.0,3.0,1.0,5.0,6.0,PIT,8470638,C,4,0,4,2,1,1,Patrice Bergeron,BOS,4,14,18,2
1.0,4.0,5.0,11,2,9,0.85714,2021-11-24,2021020290,1,R,Bergeron,1.0,3.0,4.0,0.0,5.0,5.0,BUF,8470638,C,2,0,2,1,0,1,Patrice Bergeron,BOS,2,12,14,2
2.0,9.0,11.0,22,8,14,0.63888,2022-01-06,2021020599,1,H,Bergeron,4.0,3.0,7.0,7.0,11.0,18.0,MIN,8470638,C,6,3,3,8,2,6,Patrice Bergeron,BOS,13,23,36,2
5.0,3.0,8.0,14,5,9,0.65,2022-01-20,2021020704,1,H,Bergeron,2.0,2.0,4.0,0.0,8.0,8.0,WSH,8470638,C,3,0,3,3,2,1,Patrice Bergeron,BOS,7,13,20,2
3.0,6.0,9.0,24,12,12,0.4375,2022-01-15,2021020665,1,H,Bergeron,5.0,1.0,6.0,10.0,7.0,17.0,NSH,8470638,C,5,4,1,3,2,1,Patrice Bergeron,BOS,18,14,32,2
5.0,8.0,13.0,20,9,11,0.65517,2022-01-26,2021020756,1,R,Bergeron,4.0,2.0,6.0,1.0,9.0,10.0,COL,8470638,C,6,0,6,3,1,2,Patrice Bergeron,BOS,10,19,29,2
8.0,4.0,12.0,20,12,8,0.51612,2022-01-13,2021020650,1,H,Bergeron,2.0,4.0,6.0,5.0,8.0,13.0,PHI,8470638,C,7,1,6,4,2,2,Patrice Bergeron,BOS,15,16,31,2
3.0,1.0,4.0,14,5,9,0.57894,2022-03-29,2021021059,1,H,Bergeron,4.0,2.0,6.0,1.0,8.0,9.0,TOR,8470638,C,3,1,2,2,2,0,Patrice Bergeron,BOS,8,11,19,2
5.0,2.0,7.0,17,11,6,0.41666,2022-04-12,2021021164,1,H,Bergeron,3.0,2.0,5.0,6.0,6.0,12.0,STL,8470638,C,3,0,3,4,3,1,Patrice Bergeron,BOS,14,10,24,2
0.0,4.0,4.0,18,3,15,0.86363,2021-11-11,2021020195,1,H,Bergeron,2.0,6.0,8.0,1.0,9.0,10.0,EDM,8470638,C,3,0,3,1,0,1,Patrice Bergeron,BOS,3,19,22,2
4.0,1.0,5.0,15,7,8,0.57894,2022-03-26,2021021034,1,H,Bergeron,1.0,3.0,4.0,3.0,7.0,10.0,NYI,8470638,C,3,0,3,1,1,0,Patrice Bergeron,BOS,8,11,19,2
1.0,0.0,1.0,11,7,4,0.33333,2021-11-14,2021020224,1,H,Bergeron,2.0,0.0,2.0,7.0,5.0,12.0,MTL,8470638,C,4,3,1,0,0,0,Patrice Bergeron,BOS,10,5,15,2
3.0,6.0,9.0,17,7,10,0.68181,2021-11-13,2021020215,1,R,Bergeron,2.0,3.0,5.0,2.0,6.0,8.0,NJD,8470638,C,2,0,2,3,0,3,Patrice Bergeron,BOS,7,15,22,2
0.0,0.0,0.0,14,2,12,0.86666,2022-03-12,2021020932,1,H,Bergeron,1.0,5.0,6.0,1.0,8.0,9.0,ARI,8470638,C,1,0,1,0,0,0,Patrice Bergeron,BOS,2,13,15,2
1.0,5.0,6.0,11,1,10,0.83333,2022-01-02,2021020575,1,R,Bergeron,2.0,4.0,6.0,0.0,6.0,6.0,DET,8470638,C,2,0,2,5,2,3,Patrice Bergeron,BOS,3,15,18,2
5.0,10.0,15.0,19,5,14,0.60714,2022-03-10,2021020915,1,H,Bergeron,3.0,2.0,5.0,3.0,5.0,8.0,CHI,8470638,C,5,3,2,4,3,1,Patrice Bergeron,BOS,11,17,28,2
4.0,6.0,10.0,14,5,9,0.61904,2022-04-04,2021021110,1,R,Bergeron,1.0,3.0,4.0,3.0,4.0,7.0,CBJ,8470638,C,2,1,1,5,2,3,Patrice Bergeron,BOS,8,13,21,2
1.0,7.0,8.0,18,4,14,0.81818,2022-01-10,2021020632,1,R,Bergeron,2.0,5.0,7.0,1.0,6.0,7.0,WSH,8470638,C,3,0,3,1,0,1,Patrice Bergeron,BOS,4,18,22,2
4.0,5.0,9.0,22,9,13,0.64285,2021-10-24,2021020079,1,H,Bergeron,4.0,5.0,9.0,2.0,8.0,10.0,SJS,8470638,C,4,0,4,2,1,1,Patrice Bergeron,BOS,10,18,28,2
3.0,5.0,8.0,13,6,7,0.5238,2022-02-24,2021020822,1,R,Bergeron,1.0,1.0,2.0,6.0,5.0,11.0,SEA,8470638,C,5,4,1,3,0,3,Patrice Bergeron,BOS,10,11,21,2
4.0,5.0,9.0,12,5,7,0.55555,2022-01-22,2021020721,1,H,Bergeron,3.0,0.0,3.0,1.0,5.0,6.0,WPG,8470638,C,2,1,1,4,2,2,Patrice Bergeron,BOS,8,10,18,2
5.0,2.0,7.0,19,8,11,0.55555,2021-11-28,2021020326,1,H,Bergeron,2.0,3.0,5.0,5.0,10.0,15.0,VAN,8470638,C,4,1,3,4,3,1,Patrice Bergeron,BOS,12,15,27,2
2.0,6.0,8.0,21,5,16,0.79166,2022-01-04,2021020586,1,H,Bergeron,2.0,6.0,8.0,1.0,7.0,8.0,NJD,8470638,C,1,0,1,2,0,2,Patrice Bergeron,BOS,5,19,24,2
0.0,4.0,4.0,22,7,15,0.73076,2022-01-24,2021020737,1,H,Bergeron,2.0,6.0,8.0,5.0,9.0,14.0,ANA,8470638,C,4,0,4,0,0,0,Patrice Bergeron,BOS,7,19,26,2
9.0,5.0,14.0,21,11,10,0.46153,2022-04-16,2021021196,1,H,Bergeron,3.0,1.0,4.0,2.0,6.0,8.0,PIT,8470638,C,2,0,2,3,3,0,Patrice Bergeron,BOS,14,12,26,2
5.0,4.0,9.0,14,3,11,0.56,2022-04-05,2021021115,1,R,Bergeron,0.0,5.0,5.0,6.0,5.0,11.0,DET,8470638,C,5,4,1,6,4,2,Patrice Bergeron,BOS,11,14,25,2
3.0,7.0,10.0,20,4,16,0.80769,2021-12-04,2021020367,1,H,Bergeron,0.0,3.0,3.0,2.0,11.0,13.0,TBL,8470638,C,1,0,1,5,1,4,Patrice Bergeron,BOS,5,21,26,2
1.0,4.0,5.0,20,8,12,0.5909,2022-02-19,2021020481,1,R,Bergeron,2.0,4.0,6.0,6.0,5.0,11.0,OTT,8470638,C,0,0,0,2,1,1,Patrice Bergeron,BOS,9,13,22,2
1.0,7.0,8.0,11,3,8,0.66666,2022-02-26,2021020838,1,R,Bergeron,1.0,1.0,2.0,5.0,6.0,11.0,SJS,8470638,C,6,3,3,4,1,3,Patrice Bergeron,BOS,7,14,21,2
4.0,6.0,10.0,15,7,8,0.55,2022-01-08,2021020615,1,R,Bergeron,3.0,3.0,6.0,2.0,2.0,4.0,TBL,8470638,C,3,1,2,2,1,1,Patrice Bergeron,BOS,9,11,20,2
2.0,4.0,6.0,13,7,6,0.5238,2021-11-06,2021020163,1,R,Bergeron,2.0,2.0,4.0,6.0,5.0,11.0,TOR,8470638,C,5,2,3,3,1,2,Patrice Bergeron,BOS,10,11,21,2
1.0,4.0,5.0,13,4,9,0.6875,2022-04-24,2021020471,1,R,Bergeron,4.0,3.0,7.0,0.0,4.0,4.0,MTL,8470638,C,1,0,1,2,1,1,Patrice Bergeron,BOS,5,11,16,2
0.0,4.0,4.0,18,4,14,0.78947,2021-12-14,2021020437,1,H,Bergeron,2.0,3.0,5.0,2.0,8.0,10.0,VGK,8470638,C,1,0,1,0,0,0,Patrice Bergeron,BOS,4,15,19,2
4.0,5.0,9.0,24,9,15,0.60606,2021-12-08,2021020400,1,R,Bergeron,3.0,5.0,8.0,6.0,10.0,16.0,VAN,8470638,C,5,1,4,4,3,1,Patrice Bergeron,BOS,13,20,33,2
2.0,6.0,8.0,19,5,14,0.62962,2022-01-12,2021021000,1,H,Bergeron,3.0,4.0,7.0,5.0,7.0,12.0,MTL,8470638,C,6,3,3,2,2,0,Patrice Bergeron,BOS,10,17,27,2
8.0,2.0,10.0,13,7,6,0.45454,2021-10-16,2021020020,1,H,Bergeron,0.0,1.0,1.0,4.0,7.0,11.0,DAL,8470638,C,3,0,3,6,5,1,Patrice Bergeron,BOS,12,10,22,2
2.0,2.0,4.0,20,8,12,0.60869,2021-10-27,2021020097,1,R,Bergeron,5.0,5.0,10.0,2.0,7.0,9.0,FLA,8470638,C,3,1,2,0,0,0,Patrice Bergeron,BOS,9,14,23,2
0.0,4.0,4.0,15,6,9,0.54545,2021-10-28,2021020104,1,R,Bergeron,2.0,2.0,4.0,8.0,6.0,14.0,CAR,8470638,C,6,4,2,1,0,1,Patrice Bergeron,BOS,10,12,22,2
2.0,5.0,7.0,17,6,11,0.61111,2022-01-30,2021020789,1,R,Bergeron,2.0,3.0,5.0,3.0,3.0,6.0,DAL,8470638,C,1,1,0,0,0,0,Patrice Bergeron,BOS,7,11,18,2
